page	attr	old	new	reason
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama/google-ads	/web-studiya/kontekstnaya-reklama/google-ads/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	../../../web-studiya/kontekstnaya-reklama/yandex-direct	/web-studiya/kontekstnaya-reklama/yandex-direct/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama/yandex-direct	/web-studiya/kontekstnaya-reklama/yandex-direct/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	../../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	../../../web-studiya/digital-konsalting/audit-sayta	/web-studiya/digital-konsalting/audit-sayta/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/digital-konsalting/audit-sayta	/web-studiya/digital-konsalting/audit-sayta/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	../../../web-studiya/digital-konsalting/digital-strategiya	/web-studiya/digital-konsalting/digital-strategiya/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/digital-konsalting/digital-strategiya	/web-studiya/digital-konsalting/digital-strategiya/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	../../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\seo-prodvizhenie\yandex\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	https://raskrutov.kz/web-studiya/kontekstnaya-reklama/google-ads	/web-studiya/kontekstnaya-reklama/google-ads/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\google-ads\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	https://raskrutov.kz/web-studiya/kontekstnaya-reklama/yandex-direct	/web-studiya/kontekstnaya-reklama/yandex-direct/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	../../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\kontekstnaya-reklama\yandex-direct\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	https://raskrutov.kz/web-studiya/dizayn/brendbuk	/web-studiya/dizayn/brendbuk/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\brendbuk\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	https://raskrutov.kz/web-studiya/dizayn/logotip	/web-studiya/dizayn/logotip/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	href	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../r-builder	/r-builder/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../akademiya	/akademiya/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../partneram	/partneram/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../keysy	/keysy/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../faq	/faq/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../kontakty	/kontakty/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../	/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	../../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\web-studiya\dizayn\logotip\index.html	href	#image0	/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	href	https://raskrutov.kz/web-studiya/dizayn/neyming	/web-studiya/dizayn/neyming/	internal root-absolute
site_mirror\web-studiya\dizayn\neyming\index.html	data-page-link	../../../	/	internal root-absolute
